COILNU,PRODUCE_DATE,CUST,SLAB_QUALITY,ENDUSE,HNSPDI,WNSPDI,QUASTR,OPCCO,TEM_DIS,TEM_TDIS,UNI_DIS,UNI_TDIS,COMQUA,SLABTH,SLABWI,SLABWE,SLFUTI,RECODE,PASSNR,RMEXTG,HBA,DLBA,NSETU2,INDFAM,TUDES,TAVDES,TUFAMF,FPTF,FTGM,PLAMF1,PLAMF2,PLAMF3,PLAMF4,PLAMF5,PLAMF6,PLAMF7,TEMTAR,PSRCMS1,PSRCMS2,PSRCMS3,PSRCMS4,PSRCMS5,PSRCMS6,PSRCMS7,LRSSPY1,LRSSPY2,LRSSPY3,LRSSPY4,LRSSPY5,LRSSPY6,LRSSPY7,LRFSPY1,LRFSPY2,LRFSPY3,LRFSPY4,LRFSPY5,LRFSPY6,LRFSPY7,LSP_Head,LSP_Body,LSP_Tail,Des_Set,Des_Act,Entry_Head,Entry_Body,Entry_Tail,LFATU,LCAMPRSRT,LAGFMT,LAGCLT,LCBXON,DM1TGM,XVPTF1,XVPTF8,PSDRFT1,PSDRFT2,PSDRFT3,PSDRFT4,PSDRFT5,PSDRFT6,PSDRFT7,RIDAMF1,RIDAMF2,RIDAMF3,RIDAMF4,RIDAMF5,RIDAMF6,RIDAMF7,CONDITION,DateOutFur,LSB_Range,ENB_Range,BAR_Range,FurTime_R,TemDis_R,UNIDIS_R,ENTRY_R,EXIT_R,DRAFT_R,FT_AvgHead,FT_AvgBody,FT_AvgTail,CT_AvgHead,CT_AvgBody,CT_AvgTail,ENTSTD,CORPSR_M1,CORPSR_M2,CORPSR_M3,CORPSR_M4,CORPSR_M5,CORPSR_M6,CORPSR_M7,CD1,CD2,CD3,CD4,CD5,INSPECTOR1,INSPECTOR2,INSPECTOR3,INSPECTOR4,INSPECTOR5,FTH_Group,FTB_Group,FTT_Group,CTH_Group,CTB_Group,CTT_Group,TDIS_UTOL,TDIS_LTOL,LP_UTOL,LP_LTOL,ENT_UTOL,ENT_LTOL,FT_UTOL,FT_LTOL,CT_UTOL,CT_LTOL,RMCUR_UTOL,DELTA_T_H,DELTA_T_B,DELTA_T_T,DELTA_T_UTOL,DELTA_T_LTOL,FT_HEAD,FT_BODY,FT_TAIL,CT_HEAD,CT_BODY,CT_TAIL,SLPRNU,WCONENT1,WCONENT2,DESCALE_FM1,DESCALE_FM2,BARStd,CBTHSP,CBRUSP,DESCH1_MIN,DESCH1_MAX,DESCH2_MIN,DESCH2_MAX,DESCH_TOL,COOLING_STARTEGY,INTER_S,INTER_A,FLG_SPEED,DescaleCondition,HTWOFR,Off_SPEC,WRVERF,WRVERR,SPREFM,SPRFIN,LARGDE,TNVTRP1,TNVTRP2,TNVTRP3,TNVTRP4,TNVTRP5,TNVTRP6,TNVTRP7,DURPTF,DURAMF,TICSME,RMWAMF,BARWID_F,PSDRFT,PESPAD,AIM_WID,DateInFur,PESOCO,DateWei,PESBRA,TUSBHM,TUSBTM,FCENUM,HYPOWT,TAIL_HIT,WaterStain,HighTemp,Product,Thickness_Interval,Width_Interval,NPI_WaterStain,NPI_HighTemp,Unclear,NPI_Unclear,HDFBTH,HDFBTB,HDFBTT,HDFBBH,HDFBBB,HDFBBT,BlackBand,NPI_BlackBand
1257310711,20250710,TOYOTA,C032C3BE,ADO,2.90,1066,C032RBB,31,1267,1270,30,30,SPH270C-OD,235,1095,18260,2.92,5,5,34,35.01,61010,1,1,860,560,858,8484,9265,3917,4908,5946,5553,6617,6019,0,1070,1.70,1.70,1.70,1.70,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1096,1074,1099,4,4,1023,1005,1033,F,T,T,T,USED CB,0,0.77,8.34,43.88,46.80,43.88,38.03,31.50,,,0.35,0.39,0.37,0.31,0.30,0.25,0.00,T3W1FT2POST2P5I1T,10/07/2025 22:28,1061 - 1080,1001 - 1020,33-34,2.81-3.00,1261-1270,28-30,0.71-0.80,8.01-9.00,91-92,0,4,21,3,7,11,1000,8728,10017,10224,10266,10432,,,108,211,714,,,,L,,,,861 - 880,861 - 880,881 - 900,561 - 580,561 - 580,561 - 580,1290,1250,1090,1050,1020,980,890,830,590,530,16000,298,297,309,330,270,563,567,571,562,567,571,YE25455060,F,F,T,T,34,2.5,2.5,155,184,155,186,155,8,5,4,F,_2345__,0.5,1,-7.19,-6.48,-6.15,-5.89,1073.5,1,1,1,1,1.5,1,1,1.08,1.13,1034,1093.77,1098.63,31.50,1075.13,6,10/07/2025 19:33,17.935,10/07/2025 22:48,18235,1079,1103,1,0,F,0,0,PO/POx,2.01 - 3.00,1000 - 1100,0,0,0,0,13,13,13,33,34,32,0,0
1257310721,20250710,TOYOTA,C032C3BE,ADO,2.90,1066,C032RBB,31,1269,1270,29,30,SPH270C-OD,235,1095,18260,2.92,5,5,34,34.91,61195,1,1,860,560,863,8720,9147,3881,4788,6014,5589,6805,6017,0,1070,1.70,1.70,1.70,1.70,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1089,1074,1102,4,4,1027,1006,1033,F,F,T,T,USED CB,564,0.79,8.50,43.88,46.80,43.88,38.03,31.50,,,0.36,0.38,0.37,0.31,0.31,0.26,0.00,T3W1FT2POST2P5I1T,10/07/2025 22:33,1061 - 1080,1001 - 1020,33-34,2.81-3.00,1261-1270,28-30,0.71-0.80,8.01-9.00,91-92,5,12,27,2,13,4,1000,8708,9987,10210,10248,10396,,,511,714,,,,N,,,,,861 - 880,861 - 880,881 - 900,561 - 580,561 - 580,561 - 580,1290,1250,1090,1050,1020,980,890,830,590,530,16000,303,298,323,330,270,562,573,564,562,573,564,YE25455030,F,F,T,T,34,2.5,2.5,155,184,155,186,155,8,5,4,F,_2345__,-0.5,0,-7.57,-6.69,-5.95,-5.26,1071.5,1,1,1,1,1.5,1,1,1.09,1.11,1038,1091.54,1094.13,31.50,1072.06,6,10/07/2025 19:38,17.96,10/07/2025 22:53,18240,1070,1099,1,0,F,0,0,PO/POx,2.01 - 3.00,1000 - 1100,0,0,0,0,14,14,13,34,34,32,0,0
1257310731,20250710,PSTH,C032C3BE,ADO,2.90,905,C032RBB,32,1277,1280,20,30,SPHC,225,985,15640,2.98,7,7,34,34.83,58852,1,1,860,560,855,7624,8001,2907,3283,4454,4907,5758,4817,0,1070,1.80,1.80,2.90,3.20,3.00,3.20,3.00,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1099,1104,1122,6,6,1047,1012,1025,F,T,T,T,USED CB,0,0.72,7.73,31.38,31.38,29.28,27.19,25.10,23.01,26.62,0.35,0.36,0.37,0.33,0.33,0.26,0.00,T3W1FT2POST2P7I1T,10/07/2025 22:39,1101 - 1120,1001 - 1020,33-34,2.81-3.00,1271-1280,19-21,0.71-0.80,7.01-8.00,91-92,-7,11,26,-18,21,-3,1000,6094,6268,7259,8213,7848,8364,9866,511,714,,,,N,,,,,841 - 860,861 - 880,881 - 900,541 - 560,581 - 600,541 - 560,1300,1260,1090,1050,1020,980,890,830,590,530,16000,311,290,329,330,270,542,581,557,542,580,557,YE25278090,F,F,T,T,34,2.5,2.5,155,184,155,186,155,8,5,5,F,_234567,0,0,-8.01,-6.44,-6.07,-3.68,915,1,1,1,1,1.5,1,1,1.09,1.12,1054,933.11,937.13,26.62,915.68,10,10/07/2025 19:40,15.36,10/07/2025 22:57,15640,1111,1119,1,0,F,0,0,PO/POx,2.01 - 3.00,Width < 1000,0,0,0,0,12,12,11,35,35,36,0,0
1257320031,20250710,TRUC,C144PO,AFF,4.50,1219,CG145,31,1299,1260,19,30,SS400,215,1245,22129,4.59,5,5,38,37.39,59853,1,3,870,530,851,9494,10257,3710,4036,4712,5059,5431,4673,0,1050,1.40,1.40,1.40,1.40,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1098,1111,1094,4,4,1025,984,965,F,T,F,T,BYPASS CB,539,0.68,5.25,36.61,41.84,39.22,33.99,28.16,,,0.31,0.34,0.32,0.29,0.28,0.23,0.00,T3W2FT2POST1P5I3F,11/07/2025 00:36,1101 - 1120,981 - 1000,37-38,.GT. 4.40,1291-1300,19-21,0.61-0.70,5.01-6.00,89-90,-20,-13,-4,-16,8,22,990,7675,9717,10341,10978,13226,,,614,132,108,714,,N,,,,,841 - 860,841 - 860,861 - 880,.LE. 540,.LE. 540,541 - 560,1280,1240,1070,1030,1010,970,900,840,560,500,16000,336,319,314,370,310,514,538,552,514,538,552,YR25072070,T,T,T,T,38,2.5,2.5,160,184,160,186,160,8,5,5,F,_2345__,0,1,-11.89,-10.12,-8.73,-7.83,1226,1,1,1,1,1,1,1,0.75,0.76,1038,1250.86,1253.38,28.16,1229.95,6,10/07/2025 20:00,21.585,11/07/2025 00:52,22045,1102,1096,1,0,F,0,0,PO/POx,4.01 - 6.00,1201 - 1300,0,0,0,0,12,13,14,36,37,38,0,0
1257320041,20250710,SKT,C144PO,ADO,4.50,1219,CG145,41,1299,1260,16,30,SS400,215,1250,22145,4.59,5,5,38,37.34,59998,1,3,840,540,851,10066,10202,4152,3803,5509,4940,5161,4170,0,1050,1.40,1.40,1.40,1.40,2.50,,,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,,,1109,1110,1106,5,5,1038,983,963,F,T,T,T,BYPASS CB,515,0.68,5.33,36.61,41.84,39.22,33.99,28.16,,,0.34,0.33,0.35,0.28,0.26,0.21,0.00,T3W2FT1PXST1P5I3F,11/07/2025 00:42,1101 - 1120,981 - 1000,37-38,.GT. 4.40,1291-1300,16-18,0.61-0.70,5.01-6.00,89-90,9,2,-6,-50,1,23,970,7744,9796,10424,11061,13288,,,111,110,714,,,,,,,,841 - 860,841 - 860,821 - 840,.LE. 540,541 - 560,561 - 580,1280,1240,1070,1030,990,950,870,810,570,510,16000,359,301,271,330,270,490,541,563,489,540,563,YR25072030,T,T,T,T,38,2.5,2.5,160,184,160,186,160,8,5,6,F,12345__,0,0,-11.71,-10.21,-8.32,-8.21,1229,1,1,1,1,1,1,1,0.75,0.76,1042,1257.88,1255.50,28.16,1232.22,10,10/07/2025 20:06,21.53,11/07/2025 01:02,21985,1100,1092,1,1,F,0,0,PO/POx,4.01 - 6.00,1201 - 1300,0,0,0,0,13,13,12,37,38,34,0,0
1257320051,20250710,SKT,C154POT,ADO,4.50,1219,CG154,41,1297,1260,15,30,SS400,215,1245,21995,4.57,5,5,38,37.70,59359,1,3,840,540,838,9667,10461,4005,3697,5304,4754,5105,4428,0,1050,1.40,1.40,1.40,1.40,2.50,,,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,,,1102,1099,1101,5,5,1021,981,963,F,T,T,T,BYPASS CB,501,0.65,5.10,36.61,41.84,39.22,33.99,28.16,,,0.32,0.33,0.35,0.28,0.27,0.22,0.00,T3W2FT1PXST1P5I3F,11/07/2025 00:47,1081 - 1100,981 - 1000,37-38,.GT. 4.40,1291-1300,13-15,0.61-0.70,5.01-6.00,89-90,-3,4,-5,2,22,33,970,7548,9542,10140,10748,12841,,,132,111,211,714,,,,L,,,821 - 840,841 - 860,821 - 840,541 - 560,561 - 580,561 - 580,1280,1240,1070,1030,990,950,870,810,570,510,16000,295,282,262,330,270,542,562,573,541,562,572,YR25077040,T,T,T,T,38,2.5,2.5,184,184,160,186,160,8,5,5,F,12345__,0,0,-11.75,-10.45,-8.41,-8.07,1227,1,1,1,1,1,1,1,0.74,0.78,1042,1255.88,1254.13,28.16,1230.01,8,10/07/2025 20:13,21.535,11/07/2025 01:08,21995,1092,1086,1,1,F,0,0,PO/POx,4.01 - 6.00,1201 - 1300,0,0,0,0,11,11,12,34,34,40,0,0
1257320061,20250710,SKT,C154POT,ADO,4.50,1219,CG154,41,1294,1260,15,30,SS400,215,1245,21661,4.56,5,5,38,37.65,59270,1,3,840,540,843,10100,10392,4144,3836,5731,5068,5408,4468,0,1050,1.40,1.40,1.40,1.40,2.50,,,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,,,1087,1097,1099,5,5,1015,976,956,F,F,T,T,BYPASS CB,535,0.68,5.39,36.61,41.84,39.22,33.99,28.16,,,0.33,0.33,0.35,0.28,0.27,0.21,0.00,T3W2FT1PXST1P5I3F,11/07/2025 00:53,1081 - 1100,961 - 980,37-38,.GT. 4.40,1291-1300,13-15,0.61-0.70,5.01-6.00,89-90,2,-2,-5,15,11,20,970,7571,9572,10168,10774,12846,,,111,714,,,,,,,,,841 - 860,821 - 840,821 - 840,541 - 560,541 - 560,541 - 560,1280,1240,1070,1030,990,950,870,810,570,510,16000,287,286,275,330,270,555,551,560,555,551,559,YR25071050,T,T,T,T,38,2.5,2.5,160,184,160,186,160,8,5,5,F,12345__,0,0,-11.86,-10.80,-8.28,-8.55,1227,1,1,1,1,1,1,1,0.75,0.75,1020,1255.63,1254.13,28.16,1229.74,8,10/07/2025 20:19,21.21,11/07/2025 01:12,21630,1089,1080,1,1,F,0,0,PO/POx,4.01 - 6.00,1201 - 1300,0,0,0,0,11,11,13,34,34,37,0,0
1257320071,20250710,AHT,C147PO,ADO,3.20,1222,CG137,31,1291,1260,18,30,J SAPH440,220,1270,20641,4.55,5,5,38,37.95,54488,1,3,860,540,852,10291,11354,5408,4664,6445,6222,6207,5354,0,1060,1.40,1.40,1.40,1.40,2.50,,,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,,,1108,1108,1110,5,5,1038,989,970,F,T,T,T,BYPASS CB,553,0.64,6.90,37.64,43.02,40.33,34.95,28.95,,,0.39,0.37,0.37,0.31,0.28,0.23,0.00,T3W2FT2POST2P5I3F,11/07/2025 00:59,1101 - 1120,981 - 1000,37-38,.GT. 4.40,1291-1300,16-18,0.61-0.70,6.01-7.00,91-92,-7,-1,5,-6,-1,18,1000,7554,9446,10015,10602,12720,,,211,714,,,,H,,,,,841 - 860,841 - 860,861 - 880,.LE. 540,.LE. 540,541 - 560,1280,1240,1080,1040,1020,980,890,830,570,510,16000,319,320,307,350,290,534,539,558,533,538,558,YR25157100,T,T,T,T,38,2.5,2.5,160,184,160,186,160,3,5,5,F,12345__,0,1,-11.74,-9.65,-9.37,-8.56,1229,1,1,1,1,1.5,1,1,0.74,0.78,1038,1254.54,1257.88,28.95,1233.87,6,10/07/2025 20:26,20.125,11/07/2025 01:16,20530,1112,1090,1,1,F,0,0,PO/POx,3.01 - 4.00,1201 - 1300,0,0,0,0,12,12,18,29,29,45,0,0
1257320081,20250710,PSP-A,C157PO,44G,2.95,1236,CG157,31,1289,1260,20,30,J SPHT-3,220,1270,20489,4.54,5,5,38,37.68,54876,1,3,860,560,856,10613,11813,4897,5121,7104,6748,6289,5793,0,1060,1.40,1.40,1.40,1.40,2.50,,,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,,,1118,1116,1115,5,5,1037,992,968,F,T,T,T,BYPASS CB,0,0.62,7.18,37.64,43.02,40.33,34.95,28.95,,,0.39,0.38,0.39,0.33,0.28,0.24,0.00,T3W2FT2POST2P5I3F,11/07/2025 01:05,1101 - 1120,981 - 1000,37-38,.GT. 4.40,1281-1290,19-21,0.61-0.70,7.01-8.00,93-94,-5,-5,6,-9,2,14,1000,7794,9786,10399,10985,13139,,,211,714,,,,H,,,,,841 - 860,841 - 860,861 - 880,541 - 560,561 - 580,561 - 580,1280,1240,1080,1040,1020,980,890,830,590,530,16000,304,292,292,330,270,551,562,574,551,562,574,YR25151130,T,T,T,T,38,2.5,2.5,160,160,160,160,160,3,5,5,F,12345__,0,0,-11.62,-9.51,-9.17,-9.18,1244,1,1,1,1,1.5,1,1,0.72,0.78,1050,1269.53,1272.13,28.95,1248.64,8,10/07/2025 20:32,20.105,11/07/2025 01:20,20530,1115,1109,1,0,F,0,0,PO/POx,2.01 - 3.00,1201 - 1300,0,0,0,0,11,11,15,27,27,33,0,0
1257330041,20250711,AAT,CN052,ADO,4.00,1230,CN042,31,1282,1280,14,30,A46,225,1270,20582,3.47,5,5,32,31.76,64953,1,3,860,570,856,10043,9854,4237,3739,5124,4450,4592,3525,0,1100,1.70,1.80,1.90,1.90,2.70,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1119,1115,1116,4,4,1029,1037,1049,F,T,T,T,USED CB,545,0.73,5.41,39.89,45.59,42.74,37.04,30.69,,,0.37,0.34,0.35,0.28,0.22,0.17,0.00,T3W2FT2POST2P5I3T,11/07/2025 07:02,1101 - 1120,1021 - 1040,31-32,3.41-3.60,1281-1290,13-15,0.71-0.80,5.01-6.00,87-88,-4,-2,12,-24,10,17,1020,8599,10888,11649,12333,16125,,,101,212,252,124,211,N,N,,S,L,841 - 860,841 - 860,861 - 880,541 - 560,561 - 580,581 - 600,1300,1260,1120,1080,1040,1000,890,830,600,540,16000,310,278,285,320,260,546,580,587,546,579,587,YE25413030,F,F,T,T,32,2.5,2.5,160,184,160,186,160,3,1,1,F,_2345__,0,0,-12.61,-10.22,-6.49,-9.09,1237,1,1,1,1,1,1,1,0.86,0.85,1037,1259.76,1264.75,30.69,1237.77,10,11/07/2025 03:34,20.455,11/07/2025 07:22,20810,1122,1131,1,0,F,0,0,PO/POx,3.01 - 4.00,1201 - 1300,0,0,0,0,11,11,11,27,27,27,0,0
1257330051,20250711,TOYOTA,CS0910PO,ADO,3.20,1326,CS0810,31,1284,1290,20,30,SPH440-OD,225,1355,20875,3.46,5,5,36,35.98,55091,1,3,860,500,866,11484,11598,5590,4898,6107,6125,6159,5029,0,1100,1.70,1.80,2.30,2.50,2.80,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1122,1115,1136,4,4,1052,999,987,F,T,T,T,BYPASS CB,536,0.67,6.89,39.08,44.66,41.87,36.29,30.06,,,0.42,0.37,0.36,0.32,0.29,0.22,0.00,T3W3FT2POST2P5ISF,11/07/2025 07:09,1101 - 1120,981 - 1000,35-36,3.41-3.60,1281-1290,19-21,0.61-0.70,6.01-7.00,91-92,4,-5,9,-9,-15,12,1020,8747,11058,11869,12301,15377,,,132,129,313,714,,,,,,,861 - 880,841 - 860,861 - 880,.LE. 540,.LE. 540,.LE. 540,1310,1270,1120,1080,1040,1000,890,830,530,470,16000,373,371,356,390,330,491,485,512,491,484,512,YE25505080,F,F,T,T,36,2.5,2.5,160,184,160,186,160,8,5,4,F,_2345__,0,1,-13.28,-10.23,-11.71,-14.86,1333,1,1,1,1,1.200000048,1,1,0.73,0.73,1054,1362.25,1370.25,30.06,1341.08,6,11/07/2025 03:41,20.5,11/07/2025 07:25,20860,1112,1116,1,1,F,0,0,PO/POx,3.01 - 4.00,1301 - 1400,0,0,0,0,13,13,16,38,38,38,0,0
1257330061,20250711,TOYOTA,CS0910PO,ADO,3.20,1266,CS0810,32,1286,1300,19,30,SPH440-OD,225,1350,20845,3.50,7,7,38,38.33,51709,1,3,860,500,862,11279,11463,5169,4895,7216,6724,5882,4653,0,1100,1.70,1.80,2.90,3.00,3.00,3.00,3.00,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1094,1108,1126,6,6,1029,990,980,F,T,T,T,BYPASS CB,0,0.64,7.00,28.98,33.12,31.05,26.91,24.84,22.77,22.29,0.40,0.37,0.40,0.34,0.29,0.22,0.00,T3W3FT2POST2P7ISF,11/07/2025 07:16,1101 - 1120,981 - 1000,37-38,3.41-3.60,1281-1290,19-21,0.61-0.70,6.01-7.00,91-92,-2,-3,13,-3,10,11,1020,6659,7836,9427,9641,9983,10439,12075,124,108,101,714,,S,,,,,841 - 860,841 - 860,861 - 880,.LE. 540,.LE. 540,.LE. 540,1320,1280,1120,1080,1040,1000,890,830,530,470,16000,361,347,362,390,330,497,510,511,496,509,510,YE25505050,F,F,T,T,38,2.5,2.5,160,184,160,186,160,8,5,5,F,_234567,0,1,-13.51,-10.60,-9.32,-9.30,1273,1,1,1,1,1.5,1,1,0.73,0.72,1036,1299.07,1305.63,22.29,1279.38,6,11/07/2025 03:47,20.39,11/07/2025 07:38,20790,1107,1111,1,0,F,0,0,PO/POx,3.01 - 4.00,1201 - 1300,0,0,0,0,12,13,20,36,38,44,0,0
1257330071,20250711,TOYOTA,CS0910PO,ADO,2.30,1329,CS0810,31,1287,1290,14,30,SPH440-OD,225,1355,20845,3.45,5,5,30,30.10,65857,1,3,860,520,867,11705,12256,5147,5658,7506,6833,7029,5369,0,1100,1.70,1.80,1.90,2.30,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1109,1089,1108,4,4,1029,1002,1017,F,T,T,T,USED CB,498,0.72,8.50,40.30,46.06,43.18,37.42,31.00,,,0.38,0.40,0.40,0.34,0.30,0.22,0.00,T2W3FT2POST2P5IST,11/07/2025 07:23,1081 - 1100,1001 - 1020,29-30,3.41-3.60,1281-1290,13-15,0.71-0.80,8.01-9.00,93-94,2,-8,8,-20,-2,12,1030,8972,11349,12093,12915,15276,,,124,313,714,,,S,,,,,861 - 880,841 - 860,861 - 880,.LE. 540,.LE. 540,.LE. 540,1310,1270,1120,1080,1050,1010,890,830,550,490,16000,362,333,335,370,310,500,519,532,499,518,532,YE25505100,F,F,T,T,30,2.5,2.5,160,184,160,186,160,8,2,1,F,_2345__,0,1,-14.49,-10.95,-11.95,-16.29,1336,1.019999981,1.019999981,1.019999981,1.019999981,1.223999977,1.019999981,1,0.73,0.76,1021,1365.52,1374.00,31.00,1343.73,6,11/07/2025 03:57,20.52,11/07/2025 07:41,20865,1087,1104,1,1,F,0,0,PO/POx,2.01 - 3.00,1301 - 1400,0,0,0,0,10,11,11,32,33,33,0,0
1257330081,20250711,HTAS,CS0910PO,ADO,2.30,1220,CS0810,31,1286,1290,12,30,HES JSH440,225,1265,20047,3.46,5,5,36,36.04,56875,1,3,860,520,863,11034,11525,4255,4550,6026,5755,6137,5011,0,1100,1.70,1.80,1.90,2.30,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1126,1116,1126,4,4,1047,1019,1027,F,T,T,T,USED CB,497,0.54,7.53,39.08,44.66,41.87,36.29,30.06,,,0.42,0.42,0.41,0.36,0.31,0.25,0.00,T2W2FT2POST2P5IST,11/07/2025 07:31,1101 - 1120,1001 - 1020,35-36,3.41-3.60,1281-1290,10-Dec,0.51-0.60,7.01-8.00,93-94,0,-12,2,-27,-2,12,1020,8177,10256,10827,11396,12955,,,124,108,313,714,,S,,,,,841 - 860,841 - 860,861 - 880,.LE. 540,.LE. 540,.LE. 540,1310,1270,1120,1080,1040,1000,890,830,550,490,16000,367,331,330,370,310,493,518,532,492,517,532,YE25498100,F,F,T,T,36,2.5,2.5,160,184,160,186,160,8,2,1,F,_2345__,0,0,-11.53,-10.07,-9.08,-11.27,1230,1,1,1,1,1.5,1,1,0.73,0.75,1061,1255.26,1258.25,30.06,1233.93,10,11/07/2025 04:03,19.61,11/07/2025 07:49,19945,1126,1131,1,0,F,0,0,PO/POx,2.01 - 3.00,1201 - 1300,0,0,0,0,8,9,8,28,30,27,0,0
1257330091,20250711,TOYOTA,CS1010PO,ADO,2.00,1336,CS1010,31,1285,1290,14,30,SPH440-OD,225,1355,20695,3.47,5,5,28,27.38,72409,1,3,860,520,844,12590,13085,5554,5000,6999,7421,6557,6112,0,1120,1.70,1.80,1.90,2.30,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1117,1097,1107,4,4,1019,1001,1020,F,T,T,F,USED CB,489,0.71,8.50,41.73,47.69,44.71,38.75,27.07,,,0.41,0.39,0.39,0.35,0.30,0.23,0.00,T2W3FT2POST2P5IST,11/07/2025 07:37,1081 - 1100,1001 - 1020,27-28,3.41-3.60,1281-1290,13-15,0.71-0.80,8.01-9.00,93-94,-23,1,5,-30,31,14,1030,10334,13241,14455,16027,16642,,,616,101,124,211,211,N,,S,,L,821 - 840,861 - 880,861 - 880,.LE. 540,541 - 560,.LE. 540,1310,1270,1140,1100,1050,1010,890,830,550,490,16000,347,310,331,370,310,490,551,534,490,551,534,YE25504090,F,F,T,T,28,2.5,2.5,160,184,160,186,160,8,2,1,F,_2345__,0,1,-14.94,-11.57,-12.51,-16.33,1343,1.019999981,1.019999981,1.019999981,1.019999981,1.223999977,1.019999981,1,0.74,0.76,1021,1373.18,1378.63,27.07,1351.99,6,11/07/2025 04:09,20.51,11/07/2025 07:56,20870,1085,1102,1,0,F,0,0,PO/POx,1.51 - 2.00,1301 - 1400,0,0,0,0,9,8,9,29,29,30,0,0
1257330101,20250711,TOYOTA,CS0910PO,ADO,2.00,1336,CS0810,31,1283,1290,16,30,SPH440-OD,225,1345,20775,3.32,5,5,28,27.90,71040,1,3,860,520,855,12406,12652,4987,4841,6785,7594,6331,6054,0,1120,1.70,1.80,1.90,2.30,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1130,1115,1122,4,4,1033,1018,1028,F,T,T,T,USED CB,488,0.70,8.50,40.71,46.52,43.62,37.80,31.31,,,0.39,0.39,0.39,0.36,0.30,0.23,0.00,T2W3FT2POST2P5IST,11/07/2025 07:44,1101 - 1120,1001 - 1020,27-28,3.21-3.40,1281-1290,16-18,0.61-0.70,8.01-9.00,93-94,-7,-7,0,-10,14,13,1030,9200,11610,12409,13321,15870,,,211,714,313,211,,L,,,,,841 - 860,841 - 860,861 - 880,.LE. 540,.LE. 540,.LE. 540,1310,1270,1140,1100,1050,1010,890,830,550,490,16000,343,319,327,370,310,510,534,533,510,533,533,YE25503060,F,F,T,T,28,2.5,2.5,184,184,160,186,160,8,2,0,F,_2345__,0,1,-14.64,-12.75,-13.48,-17.31,1343,1.019999981,1.019999981,1.019999981,1.019999981,1.223999977,1.019999981,1,0.73,0.74,1042,1374.15,1375.38,31.31,1349.93,6,11/07/2025 04:25,20.42,11/07/2025 08:02,20780,1122,1129,1,0,F,0,0,PO/POx,1.51 - 2.00,1301 - 1400,0,0,0,0,8,8,9,28,28,30,0,0
1257330111,20250711,HTAS,CS0910PO,ADO,2.00,1220,CS0810,31,1283,1290,17,30,HES JSH440,225,1255,19920,3.33,5,5,28,27.81,73777,1,3,860,520,851,11518,11481,4211,4459,6431,6751,6356,5135,0,1110,1.70,1.80,1.90,2.30,2.50,,,0,-1,-1,-1,-1,,,0,-1,-1,-1,-1,,,1125,1114,1128,4,4,1032,1018,1030,F,T,T,T,USED CB,509,0.70,8.50,40.71,46.52,43.62,37.80,31.31,,,0.38,0.40,0.40,0.36,0.31,0.23,0.00,T2W2FT2POST2P5IST,11/07/2025 07:51,1101 - 1120,1001 - 1020,27-28,3.21-3.40,1281-1290,16-18,0.61-0.70,8.01-9.00,93-94,-10,-8,0,-2,6,-1,1020,8537,10717,11467,12308,14620,,,124,101,108,211,714,S,,,,,841 - 860,841 - 860,861 - 880,.LE. 540,.LE. 540,.LE. 540,1310,1270,1130,1090,1040,1000,890,830,550,490,16000,332,327,342,370,310,518,526,519,517,525,518,YE25496060,F,F,T,T,28,2.5,2.5,184,184,160,186,160,8,2,0,F,_2345__,0,0,-11.57,-9.51,-10.24,-10.94,1230,1,1,1,1,1.5,1,1,0.73,0.73,1021,1256.42,1260.38,31.31,1235.79,10,11/07/2025 04:32,19.515,11/07/2025 08:11,19865,1117,1137,1,0,F,0,0,PO/POx,1.51 - 2.00,1201 - 1300,0,0,0,0,8,8,9,28,28,30,0,0
